,pdfsize,metadata size,pages,xref Length,title characters,images,text,obj,endobj,stream,endstream,xref,trailer,startxref,pageno,JS,Javascript,OpenAction
8304,111.0,346.0,4.0,946.0,14.0,0.0,1.0,450.0,450.0,102.0,102.0,2.0,2.0,7,2.0,1.0,2.0,0.0
3333,9.0,376.0,5.0,20.0,0.0,0.0,1.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
168,5.0,201.0,1.0,79.0,0.0,0.0,0.0,19.0,19.0,9.0,9.0,1.0,1.0,2,1.0,0.0,0.0,0.0
2322,6.0,218.0,1.0,10.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,2,0.0,1.0,2.0,0.0
4671,73.0,364.0,1.0,16.0,16.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
424,14.0,256.0,1.0,16.0,0.0,0.0,0.0,10.0,10.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
2602,76.0,325.0,1.0,16.0,10.0,-1.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
3494,421.0,410.0,36.0,805.0,40.0,369.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
4256,5.0,218.0,1.0,10.0,0.0,0.0,0.0,21.0,21.0,13.0,13.0,0.0,0.0,10,1.0,2.0,4.0,0.0
9437,122.0,250.0,19.0,198.0,0.0,0.0,1.0,230.0,230.0,68.0,68.0,2.0,2.0,7,60.0,0.0,0.0,0.0
1354,2.0,180.0,1.0,111612.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,1.0,2.0,0.0
3758,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,95.0,95.0,20.0,20.0,3.0,3.0,10,4.0,1.0,1.0,1.0
7237,95.0,305.0,4.0,799.0,6.0,47.0,1.0,126.0,126.0,90.0,90.0,2.0,2.0,7,4.0,0.0,0.0,0.0
9349,20.0,283.0,1.0,10.0,0.0,1.0,0.0,9.0,9.0,4.0,4.0,1.0,1.0,2,1.0,0.0,0.0,0.0
3537,300.0,273.0,1.0,69.0,0.0,3.0,0.0,9.0,10.0,5.0,5.0,1.0,1.0,2,1.0,1.0,1.0,1.0
7907,94.0,395.0,1.0,1220.0,27.0,0.0,1.0,88.0,88.0,79.0,79.0,0.0,0.0,14,3.0,0.0,0.0,0.0
3156,8.0,180.0,1.0,10.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,2.0,0.0
3326,54.0,180.0,1.0,77.0,0.0,0.0,0.0,35.0,35.0,18.0,18.0,1.0,1.0,2,1.0,5.0,6.0,0.0
4000,8.0,180.0,1.0,11.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0
11067,75.38779532479634,366.36732280512217,1.9387795324796337,345.6938976623982,17.673425142724028,0.0,1.0,59.571456727357436,59.571456727357436,52.6326771948778,52.6326771948778,0.0,0.0,11,2.938779532479634,0.0,0.0,0.0
9307,27.0,298.0,1.0,12.0,0.0,1.0,0.0,52.0,52.0,24.0,24.0,2.0,2.0,7,8.0,0.0,0.0,0.0
853,8.0,180.0,1.0,16.0,0.0,0.0,0.0,10.0,10.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
8192,94.0,282.0,1.0,35.0,44.0,0.0,1.0,34.0,34.0,8.0,8.0,1.0,1.0,2,1.0,0.0,0.0,1.0
10598,89.13710342597072,355.16077589692077,2.36643103587683,463.5720861748329,14.63356896412317,0.0,1.0,166.83215517938416,166.83215517938416,64.40424135421706,64.40424135421706,4.0,4.0,8,4.63356896412317,0.0,0.0,0.0
7179,68.0,226.0,2.0,490.0,0.0,23.0,1.0,132.0,132.0,89.0,89.0,2.0,2.0,7,3.0,0.0,0.0,0.0
2258,7.0,298.0,1.0,16.0,2.0,-1.0,2.0,9.0,9.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2.0,1.0
53,16.0,180.0,1.0,10.0,0.0,0.0,0.0,11.0,11.0,3.0,3.0,0.0,1.0,1,1.0,3.0,4.0,0.0
6923,81.0,262.0,1.0,21.0,0.0,1.0,0.0,17.0,17.0,6.0,6.0,2.0,2.0,7,2.0,0.0,0.0,0.0
10524,131.6246104705566,447.824328305156,10.640641230393474,1348.363885832157,45.50400768995921,0.679679384803263,1.0,49.01150369728647,49.01150369728647,16.097595386024473,16.097595386024473,1.679679384803263,1.679679384803263,4,2.0,0.679679384803263,1.0195190772048943,0.0
2177,15.0,250.0,1.0,16.0,0.0,-1.0,2.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
6290,79.0,283.0,1.0,32.0,0.0,14.0,0.0,32.0,32.0,20.0,20.0,2.0,2.0,7,1.0,0.0,0.0,0.0
6642,82.0,283.0,1.0,25.0,0.0,7.0,0.0,34.0,34.0,31.0,31.0,0.0,0.0,7,1.0,0.0,0.0,0.0
10556,77.63751224611771,283.0,1.0,28.63751224611771,0.0,10.63751224611771,0.0,27.0,27.0,15.0,15.0,2.0,2.0,7,1.0,0.0,0.0,0.0
3995,74.0,315.0,1.0,22.0,23.0,0.0,0.0,22.0,22.0,7.0,7.0,1.0,1.0,2,6.0,1.0,2.0,1.0
4715,7.0,180.0,0.0,1991.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
3700,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,68.0,68.0,51.0,51.0,1.0,1.0,2,1.0,5.0,6.0,0.0
5091,67.0,273.0,1.0,36.0,3.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0
10131,64.73457247208269,226.0,2.911524157360895,253.5843865177743,0.0,0.0,1.0,88.12342022333851,88.12342022333851,56.68104101014299,56.68104101014299,2.0,2.0,7,2.088475842639105,0.0,0.0,0.0
5697,76.0,299.0,10.0,52.0,8.0,0.0,1.0,51.0,51.0,14.0,14.0,1.0,1.0,2,10.0,0.0,0.0,0.0
2841,84.0,180.0,2.0,24.0,0.0,-1.0,2.0,89.0,89.0,31.0,31.0,1.0,1.0,7,12.0,4.0,5.0,0.0
7798,400.0,393.0,2.0,776.0,23.0,0.0,1.0,93.0,93.0,87.0,87.0,0.0,0.0,10,2.0,0.0,0.0,0.0
1212,7.0,201.0,1.0,996.0,0.0,0.0,0.0,14.0,14.0,2.0,2.0,1.0,1.0,2,1.0,2.0,3.0,1.0
7764,38.0,455.0,1.0,230.0,23.0,0.0,1.0,140.0,140.0,33.0,33.0,4.0,4.0,7,2.0,2.0,3.0,0.0
9885,32.0,316.0,2.0,22.0,8.0,2.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
10444,32.83161303810405,302.42826603630346,1.0519758148815033,50.0,0.0,0.0,1.0,11.363830704170525,11.363830704170525,3.0519758148815033,3.0519758148815033,1.9480241851184967,1.9480241851184967,6,1.0519758148815033,0.0,0.0,0.0
3848,33.0,320.0,3.0,71.0,43.0,0.0,1.0,72.0,72.0,5.0,5.0,1.0,1.0,2,4.0,0.0,0.0,1.0
3994,7.0,250.0,1.0,15.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
10811,284.55348548917095,279.82689698249834,5.551264654998878,71.86329425333632,0.0,5.551264654998878,1.0,79.96582356333408,79.96582356333408,21.863294253336324,21.863294253336324,2.0,2.0,7,6.309808764165358,0.0,0.0,0.0
10000,37.0,299.0,9.0,26.0,16.0,0.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
3591,1.0,180.0,1.0,111612.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,2.0,0.0
8049,67.0,588.0,7.0,62.0,102.0,0.0,1.0,51.0,51.0,45.0,45.0,0.0,0.0,10,2.0,0.0,0.0,0.0
6924,79.0,226.0,1.0,28.0,0.0,11.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
515,17.0,180.0,1.0,10.0,0.0,0.0,0.0,21.0,21.0,11.0,11.0,1.0,1.0,2,1.0,5.0,6.0,0.0
8263,1.0,352.0,1.0,12.0,15.0,0.0,0.0,9.0,9.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
2709,87.0,266.0,1.0,43.0,0.0,0.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
356,5.0,201.0,1.0,79.0,0.0,0.0,0.0,14.0,14.0,2.0,2.0,1.0,1.0,2,1.0,2.0,3.0,1.0
6962,34.0,250.0,1.0,20.0,0.0,0.0,1.0,13.0,13.0,4.0,4.0,1.0,1.0,2,1.0,0.0,0.0,0.0
8118,332.0,319.0,12.0,2093.0,0.0,0.0,1.0,477.0,477.0,25.0,25.0,2.0,2.0,7,13.0,0.0,0.0,1.0
5501,97.0,306.0,25.0,74.0,0.0,0.0,1.0,73.0,73.0,30.0,30.0,2.0,2.0,7,25.0,0.0,0.0,1.0
8721,375.0,339.0,1.0,240.0,42.0,7.0,1.0,35.0,35.0,9.0,9.0,2.0,2.0,7,2.0,0.0,0.0,0.0
3320,16.0,180.0,1.0,77.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,2,1.0,1.0,0.0,0.0
59,1.0,180.0,1.0,111612.0,0.0,0.0,0.0,19.0,19.0,9.0,9.0,1.0,1.0,2,1.0,0.0,0.0,0.0
9140,25.0,298.0,1.0,12.0,0.0,1.0,0.0,41.0,41.0,29.0,29.0,2.0,2.0,7,1.0,0.0,0.0,0.0
5439,331.0,305.0,10.0,70.0,12.0,2.0,1.0,69.0,69.0,20.0,20.0,2.0,2.0,7,10.0,0.0,0.0,0.0
9776,51.0,293.0,4.0,291.0,0.0,0.0,1.0,42.0,42.0,13.0,13.0,2.0,2.0,7,5.0,0.0,0.0,1.0
281,2.0,256.0,1.0,15.0,0.0,0.0,0.0,19.0,19.0,9.0,9.0,1.0,1.0,2,1.0,0.0,0.0,0.0
10700,118.44763483749618,297.35984299932494,32.887006834795955,496.058665494262,3.1464573324332568,0.0,1.0,111.06692833445842,111.06692833445842,41.28031400135011,41.28031400135011,2.0,2.0,3,32.887006834795955,0.0,0.0,0.0
3348,12.0,180.0,1.0,9.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2.0,0.0
1629,16.0,399.0,6.0,23.0,15.0,0.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
2782,8.0,180.0,1.0,11.0,0.0,0.0,0.0,7.0,7.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
9747,11.0,229.0,6.0,27.0,0.0,0.0,1.0,133.0,133.0,40.0,40.0,1.0,1.0,2,40.0,0.0,0.0,0.0
5148,33.0,463.0,4.0,69.0,95.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
8643,252.0,349.0,15.0,1185.0,30.0,3.0,1.0,291.0,291.0,43.0,43.0,2.0,2.0,7,22.0,0.0,0.0,0.0
3575,7.0,201.0,1.0,996.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0
7325,73.0,349.0,2.0,401.0,61.0,0.0,1.0,20.0,20.0,17.0,17.0,0.0,0.0,7,1.0,0.0,0.0,0.0
10412,28.18415380399243,287.49839425975523,3.8667018677400655,49.05085567173249,2.365096127495269,0.0,1.0,272.0444327107533,272.0444327107533,81.0,81.0,3.5904711617514193,3.5904711617514193,8,57.5492499314877,0.0,0.0,0.0
1276,2.0,180.0,1.0,9.0,0.0,0.0,0.0,15.0,15.0,2.0,2.0,1.0,1.0,2,1.0,1.0,2.0,0.0
9475,11.0,282.0,8.0,38.0,0.0,0.0,1.0,44.0,44.0,11.0,11.0,2.0,2.0,7,9.0,0.0,0.0,1.0
4047,77.0,352.0,1.0,16.0,10.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
1530,16.0,180.0,1.0,10.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0
6991,85.0,283.0,1.0,26.0,0.0,8.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
805,2048.0,180.0,1.0,16.0,0.0,0.0,0.0,10.0,10.0,2.0,2.0,1.0,1.0,2,1.0,1.0,2.0,0.0
10805,76.8857241933966,562.1719338632265,9.114275806603402,1095.2285516132067,88.05731128774218,0.0,1.0,140.00104030664284,140.00104030664284,46.02882902831156,46.02882902831156,2.0,2.0,7,29.914553221708157,0.0,0.0,0.0
1529,17.0,180.0,1.0,10.0,0.0,0.0,0.0,68.0,68.0,51.0,51.0,1.0,1.0,2,1.0,5.0,6.0,0.0
6854,87.0,272.0,1.0,21.0,0.0,1.0,0.0,26.0,26.0,14.0,14.0,2.0,2.0,7,1.0,0.0,0.0,0.0
9893,4.0,504.0,2.0,14.0,14.0,0.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
8241,5.0,352.0,2.0,9.0,15.0,0.0,1.0,8.0,8.0,2.0,2.0,1.0,1.0,2,2.0,0.0,0.0,0.0
5666,74.0,332.0,2.0,201.0,34.0,0.0,1.0,200.0,200.0,24.0,24.0,2.0,2.0,7,2.0,0.0,0.0,0.0
2691,15.0,224.0,0.0,20.0,7.0,0.0,0.0,89.0,89.0,20.0,20.0,9.0,9.0,18,1.0,0.0,0.0,0.0
5654,69.0,360.0,7.0,88.0,58.0,0.0,1.0,87.0,87.0,20.0,20.0,2.0,2.0,7,7.0,0.0,0.0,0.0
3054,5.0,180.0,1.0,10.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
8993,102.0,283.0,2.0,38.0,0.0,17.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
1367,13.0,180.0,1.0,348.0,0.0,0.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
5406,31.0,295.0,10.0,47.0,31.0,0.0,1.0,46.0,46.0,10.0,10.0,1.0,1.0,2,10.0,0.0,0.0,0.0
8616,132.0,346.0,3.0,131.0,52.0,72.0,1.0,105.0,105.0,100.0,100.0,0.0,0.0,7,3.0,0.0,0.0,0.0
2464,9.0,250.0,1.0,15.0,0.0,0.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2.0,1.0
0,8.0,180.0,1.0,11.0,0.0,0.0,0.0,10.0,10.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
10399,39.5785899597907,304.93712803216744,9.389974056293022,52.93712803216744,11.874256064334883,0.0,1.0,45.641461927623254,45.641461927623254,11.094307951748839,11.094307951748839,1.5157179919581396,1.5157179919581396,4,3.5785899597906985,0.0,0.0,0.0
4568,38.0,311.0,1.0,200005.0,9.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
6044,62.0,550.0,7.0,628.0,82.0,0.0,1.0,59.0,59.0,28.0,28.0,2.0,2.0,7,7.0,0.0,0.0,0.0
5072,5.0,223.0,1.0,15.0,0.0,0.0,0.0,17.0,17.0,14.0,14.0,0.0,0.0,7,1.0,0.0,0.0,0.0
9461,34.0,294.0,2.0,182.0,1.0,2.0,1.0,41.0,41.0,14.0,14.0,2.0,2.0,7,1.0,0.0,0.0,0.0
176,9.0,180.0,1.0,9.0,0.0,0.0,0.0,24.0,24.0,8.0,8.0,1.0,1.0,2,7.0,1.0,2.0,1.0
1022,17.0,250.0,1.0,15.0,0.0,0.0,0.0,30.0,30.0,4.0,4.0,1.0,1.0,2,1.0,1.0,2.0,1.0
9769,11.0,271.0,5.0,26.0,0.0,0.0,1.0,25.0,25.0,5.0,5.0,2.0,2.0,7,3.0,0.0,0.0,1.0
8704,397.0,302.0,6.0,595.0,0.0,8.0,1.0,30.0,30.0,26.0,26.0,0.0,0.0,2,2.0,0.0,0.0,0.0
1286,37.0,180.0,1.0,11.0,0.0,0.0,0.0,14.0,15.0,1.0,1.0,1.0,1.0,1,1.0,2.0,3.0,0.0
7063,84.0,283.0,1.0,23.0,0.0,5.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
9654,16.0,271.0,7.0,34.0,0.0,0.0,1.0,107.0,107.0,31.0,31.0,2.0,2.0,7,29.0,0.0,0.0,1.0
2409,7.0,250.0,1.0,15.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,2,0.0,1.0,2.0,0.0
5908,83.0,319.0,8.0,49.0,28.0,0.0,1.0,48.0,48.0,15.0,15.0,2.0,2.0,7,8.0,0.0,0.0,0.0
3008,306.0,351.0,3.0,32.0,54.0,0.0,1.0,39.0,39.0,24.0,24.0,0.0,0.0,2,0.0,0.0,0.0,0.0
5951,79.0,262.0,1.0,21.0,0.0,1.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
6543,74.0,262.0,1.0,21.0,0.0,1.0,0.0,41.0,41.0,29.0,29.0,2.0,2.0,7,1.0,0.0,0.0,0.0
2384,73.0,286.0,1.0,34.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,2,0.0,1.0,2.0,0.0
8958,27.0,298.0,1.0,12.0,0.0,1.0,0.0,26.0,26.0,9.0,9.0,2.0,2.0,7,4.0,0.0,0.0,0.0
1348,13.0,180.0,1.0,9.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
5416,35.0,303.0,9.0,82.0,0.0,0.0,1.0,81.0,81.0,19.0,19.0,2.0,2.0,7,9.0,0.0,0.0,0.0
9246,27.0,298.0,1.0,12.0,0.0,1.0,0.0,138.0,138.0,19.0,19.0,2.0,2.0,7,1.0,0.0,0.0,0.0
4275,50.0,180.0,3.0,15.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
6674,95.0,283.0,1.0,29.0,0.0,11.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
6440,77.0,262.0,1.0,21.0,0.0,1.0,0.0,199.0,199.0,24.0,24.0,2.0,2.0,7,1.0,0.0,0.0,0.0
532,4.0,256.0,1.0,15.0,0.0,0.0,0.0,10.0,10.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
10438,358.94612152075337,376.1179784443677,1.9865303801883414,2547.08081771887,28.69019874433185,0.013469619811658728,1.0,58.35345824904038,58.35345824904038,53.3130493896054,53.3130493896054,0.026939239623317457,0.026939239623317457,7,2.9730607603766828,0.0,0.0,0.0
10534,17.79838282923771,266.71504067632895,3.7204312455366106,21.521509359378136,0.0,0.31989218861584734,0.6801078113841527,152.91665784709127,152.91665784709127,59.12097030245737,59.12097030245737,2.0,2.0,7,48.63978437723169,0.0,0.0,0.0
380,6.0,300.0,1.0,15.0,0.0,0.0,0.0,15.0,15.0,2.0,2.0,1.0,1.0,2,1.0,1.0,2.0,0.0
10552,86.67148775412701,283.0,1.0,29.342975508254032,0.0,11.342975508254032,0.0,37.657024491745965,37.657024491745965,25.657024491745968,25.657024491745968,2.0,2.0,7,1.0,0.0,0.0,0.0
3346,6.0,250.0,1.0,15.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0
7133,71.0,262.0,1.0,21.0,0.0,1.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
2681,80.0,180.0,1.0,10.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
930,54.0,292.0,1.0,10.0,17.0,0.0,1.0,10.0,10.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
2626,17.0,229.0,1.0,31.0,0.0,1.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
2526,5.0,197.0,2.0,30.0,4.0,-1.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0
11061,25.390708331778576,298.0,1.0,12.0,0.0,1.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
11110,78.6919680308225,262.0,1.0,21.0,0.0,1.0,0.0,83.15180818493494,83.15180818493494,23.15180818493493,23.15180818493493,2.0,2.0,7,12.7634565239823,0.0,0.0,0.0
8611,109.0,305.0,4.0,883.0,6.0,56.0,1.0,154.0,154.0,111.0,111.0,2.0,2.0,7,3.0,0.0,0.0,0.0
9672,16.0,298.0,4.0,84.0,10.0,0.0,1.0,32.0,32.0,9.0,9.0,2.0,2.0,7,4.0,0.0,0.0,0.0
1059,5.0,218.0,1.0,10.0,0.0,0.0,0.0,17.0,17.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
4176,83.0,256.0,1.0,47.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
7090,71.0,283.0,1.0,28.0,0.0,10.0,0.0,32.0,32.0,18.0,18.0,2.0,2.0,7,2.0,0.0,0.0,0.0
73,8.0,180.0,1.0,11.0,0.0,0.0,0.0,14.0,14.0,2.0,2.0,1.0,1.0,2,1.0,2.0,3.0,1.0
5972,90.0,262.0,1.0,21.0,0.0,1.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
3173,53.0,226.0,6.0,38.0,0.0,0.0,1.0,40.0,40.0,24.0,24.0,1.0,1.0,13,3.0,0.0,0.0,1.0
2604,22.0,258.0,1.0,10.0,7.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,2.0,3.0,0.0
7236,88.0,305.0,4.0,742.0,6.0,42.0,1.0,81.0,81.0,40.0,40.0,2.0,2.0,7,4.0,0.0,0.0,0.0
1252,154.0,180.0,1.0,6.0,0.0,0.0,0.0,24.0,24.0,8.0,8.0,1.0,1.0,2,7.0,1.0,2.0,1.0
4394,529.0,296.0,1.0,87.0,8.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
9784,40.0,295.0,3.0,232.0,0.0,0.0,1.0,28.0,28.0,8.0,8.0,2.0,2.0,7,4.0,0.0,0.0,0.0
1864,13.0,383.0,5.0,21.0,19.0,0.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,2.0,0.0
9653,28.0,284.0,12.0,51.0,6.0,0.0,1.0,49.0,49.0,17.0,17.0,2.0,2.0,7,6.0,0.0,0.0,0.0
4603,75.0,327.0,1.0,16.0,16.0,-1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2,0.0,1.0,0.0,0.0
9373,109.0,296.0,2.0,184.0,1.0,1.0,1.0,49.0,49.0,24.0,24.0,2.0,2.0,7,2.0,0.0,0.0,0.0
8680,144.0,384.0,2.0,163.0,40.0,4.0,1.0,45.0,45.0,24.0,24.0,6.0,6.0,12,1.0,0.0,0.0,0.0
9316,30.0,260.0,1.0,12.0,0.0,1.0,0.0,28.0,28.0,25.0,25.0,0.0,0.0,7,1.0,0.0,0.0,0.0
9449,15.0,280.0,3.0,39.0,0.0,0.0,1.0,158.0,158.0,18.0,18.0,1.0,1.0,2,18.0,0.0,0.0,0.0
9733,36.0,288.0,13.0,69.0,0.0,0.0,1.0,153.0,153.0,17.0,17.0,2.0,2.0,7,11.0,0.0,0.0,1.0
8580,135.0,296.0,2.0,203.0,1.0,3.0,1.0,50.0,50.0,24.0,24.0,2.0,2.0,7,2.0,0.0,0.0,0.0
10316,98.22300927259886,415.15754708333293,2.5539814548022743,122.09379600282502,11.223009272598862,0.22300927259886283,1.0,31.33097218220341,31.33097218220341,16.676111271186354,16.676111271186354,1.5539814548022743,1.5539814548022743,7,2.5539814548022743,0.0,0.0,0.0
10393,35.57793241412773,290.8993041364252,3.3668986211915928,187.6786282777025,1.8441351717445431,0.42206758587227156,1.0,30.266202757616814,30.266202757616814,8.899304136425222,8.899304136425222,2.0,2.0,7,2.5779324141277282,0.0,0.0,0.0
1290,9.0,180.0,1.0,9.0,0.0,0.0,0.0,21.0,21.0,13.0,13.0,0.0,0.0,10,1.0,2.0,4.0,0.0
2995,16.0,180.0,1.0,10.0,0.0,0.0,0.0,39.0,39.0,24.0,24.0,0.0,0.0,2,0.0,0.0,0.0,0.0
4957,7.0,180.0,1.0,11.0,0.0,0.0,0.0,17.0,17.0,5.0,5.0,2.0,2.0,7,1.0,0.0,0.0,0.0
6648,78.0,283.0,1.0,33.0,0.0,15.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
455,16.0,180.0,1.0,10.0,0.0,0.0,0.0,17.0,17.0,3.0,3.0,1.0,1.0,2,1.0,2.0,3.0,0.0
6427,67.0,265.0,1.0,21.0,0.0,1.0,0.0,36.0,36.0,24.0,24.0,2.0,2.0,7,1.0,0.0,0.0,0.0
815,2.0,222.0,1.0,15.0,0.0,0.0,0.0,14.0,14.0,2.0,2.0,1.0,1.0,2,1.0,2.0,3.0,1.0
7614,83.0,411.0,3.0,464.0,31.0,0.0,1.0,163.0,163.0,61.0,61.0,6.0,6.0,12,2.0,0.0,0.0,0.0
9278,23.0,298.0,1.0,12.0,0.0,1.0,0.0,29.0,29.0,17.0,17.0,2.0,2.0,7,1.0,0.0,0.0,0.0
2920,243.0,347.0,1.0,21.0,48.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0
2638,16.0,180.0,1.0,77.0,0.0,0.0,0.0,39.0,39.0,24.0,24.0,0.0,0.0,2,0.0,0.0,0.0,0.0
10157,68.91121449977985,338.0514038342873,4.088785500220149,69.87383283384702,11.34111983252612,0.0,1.0,35.39252366681343,35.39252366681343,28.696261833406716,28.696261833406716,0.0,0.0,7,4.088785500220149,0.0,0.0,0.0
5672,51.0,485.0,2.0,85.0,75.0,0.0,1.0,84.0,84.0,16.0,16.0,2.0,2.0,7,2.0,0.0,0.0,0.0
3130,26.0,25660.0,0.0,4.0,19.0,0.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2.0,1.0
10972,11.0,229.0,6.0,27.0,0.0,0.0,1.0,28.090621001898857,28.090621001898857,7.362484007595429,7.362484007595429,2.0,2.0,7,4.909378998101142,0.0,0.0,0.0
8036,68.0,381.0,2.0,201.0,29.0,0.0,1.0,48.0,48.0,42.0,42.0,0.0,0.0,10,2.0,0.0,0.0,0.0
9471,14.0,253.0,5.0,26.0,0.0,0.0,1.0,64.0,64.0,20.0,20.0,2.0,2.0,7,12.0,0.0,0.0,0.0
4700,77.0,331.0,1.0,16.0,4.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
9621,288.0,259.0,81.0,275.0,11.0,0.0,1.0,49.0,49.0,20.0,20.0,2.0,2.0,7,7.0,0.0,0.0,0.0
